gRPC Response Log
[2025-11-18 21:04] GetAuctions - 0.55 ms
[2025-11-18 21:04] GetAuctions - 0.55 ms
[2025-11-18 21:04] GetAuctions - 0.47 ms
[2025-11-18 21:04] GetAuctions - 0.55 ms
[2025-11-18 21:04] GetAuctions - 0.54 ms
[2025-11-18 21:04] GetAuctions - 0.55 ms
[2025-11-18 21:04] GetAuctions - 0.56 ms
[2025-11-18 21:04] GetAuctions - 0.58 ms
[2025-11-18 21:04] GetAuctions - 0.67 ms
[2025-11-18 21:04] GetAuctions - 1.27 ms
[2025-11-18 21:04] GetAuctions - 0.52 ms
[2025-11-18 21:04] GetAuctions - 0.53 ms
[2025-11-18 21:04] GetAuctions - 0.68 ms
[2025-11-18 21:04] GetAuctions - 0.63 ms
[2025-11-18 21:04] GetAuctions - 0.54 ms
[2025-11-18 21:04] GetAuctions - 0.53 ms
[2025-11-18 21:04] GetAuctions - 0.46 ms
[2025-11-18 21:12] Login - 528.42 ms
[2025-11-18 21:12] GetAuctions - 2.45 ms
[2025-11-18 21:12] GetAuctions - 0.66 ms
[2025-11-18 21:15] Login - 383.97 ms
[2025-11-18 21:15] GetAuctions - 0.46 ms
[2025-11-18 21:15] GetBidsByUser - 0.23 ms
[2025-11-18 21:15] GetAuctions - 0.61 ms
[2025-11-18 21:15] GetAuctions - 0.58 ms
[2025-11-18 21:15] GetAuctions - 0.60 ms
[2025-11-18 21:15] GetAuctions - 0.55 ms
[2025-11-18 21:22] Login - 358.70 ms
[2025-11-18 21:22] GetAuctions - 0.44 ms
[2025-11-18 21:22] GetBidsByUser - 0.24 ms
[2025-11-18 21:23] GetAuctions - 0.57 ms
[2025-11-18 21:23] GetAuctions - 0.53 ms
[2025-11-18 21:25] Login - 450.01 ms
[2025-11-18 21:25] GetAuctions - 0.82 ms
[2025-11-18 21:25] GetBidsByUser - 0.73 ms
[2025-11-18 21:25] GetAuctions - 0.86 ms
[2025-11-18 21:25] GetAuctions - 0.70 ms
[2025-11-18 21:26] GetAuctions - 0.73 ms
[2025-11-18 21:31] Login - 397.60 ms
[2025-11-18 21:31] GetAuctions - 0.39 ms
[2025-11-18 21:31] GetBidsByUser - 0.24 ms
[2025-11-18 21:31] GetAuctions - 0.63 ms
[2025-11-18 21:31] GetAuctions - 0.53 ms
[2025-11-18 21:31] GetAuctions - 0.59 ms
[2025-11-18 21:31] GetAuctions - 0.57 ms
[2025-11-18 21:31] GetAuctions - 0.56 ms
[2025-11-18 21:31] GetAuctions - 0.72 ms
[2025-11-18 21:31] GetAuctions - 0.53 ms
[2025-11-18 21:31] GetAuctions - 0.58 ms
[2025-11-18 21:32] GetAuctions - 0.76 ms
[2025-11-18 21:39] Login - 436.37 ms
[2025-11-18 21:39] GetAuctions - 0.57 ms
[2025-11-18 21:39] GetBidsByUser - 0.50 ms
[2025-11-18 21:39] GetAuctions - 0.59 ms
[2025-11-18 21:39] GetAuctions - 1.11 ms
[2025-11-25T02:00:18Z] Register - 474.85 ms
[2025-11-25T02:00:22Z] Login - 504.68 ms
[2025-11-25T02:00:24Z] Login - 402.10 ms
[2025-11-25T02:01:05Z] Login - 470.97 ms
[2025-11-25T02:04:19Z] Login - 476.98 ms
[2025-11-25T02:07:41Z] Login - 339.63 ms
[2025-11-25T02:07:43Z] GetBidsByUser - 0.19 ms
[2025-11-25T02:10:59Z] Login - 751.78 ms
[2025-11-25T02:11:01Z] GetAuctions - 1.34 ms
[2025-11-25T02:11:01Z] GetBidsByUser - 0.34 ms
[2025-11-25T02:11:01Z] GetAuctions - 0.52 ms
[2025-11-25T02:11:01Z] GetAuctions - 0.64 ms
[2025-11-25T02:11:06Z] GetAuctions - 0.52 ms
[2025-11-25T02:11:11Z] GetAuctions - 0.48 ms
[2025-11-25T02:11:16Z] GetAuctions - 0.48 ms
[2025-11-25T02:11:21Z] GetAuctions - 0.48 ms
[2025-11-25T02:11:22Z] CreateLot - 10.50 ms
[2025-11-25T02:11:24Z] GetAuctions - 0.51 ms
[2025-11-25T02:11:26Z] GetAuctions - 0.54 ms
[2025-11-25T02:11:31Z] GetAuctions - 0.61 ms
[2025-11-25T02:11:36Z] GetAuctions - 0.50 ms
[2025-11-25T02:11:39Z] GetAuctions - 0.50 ms
[2025-11-25T02:11:41Z] GetAuctions - 0.53 ms
[2025-11-25T02:11:41Z] GetAuctions - 0.58 ms
[2025-11-25T02:11:46Z] GetAuctions - 0.56 ms
[2025-11-25T02:11:51Z] GetAuctions - 0.63 ms
[2025-11-25T02:11:56Z] GetAuctions - 0.53 ms
[2025-11-25T02:12:01Z] GetAuctions - 0.53 ms
[2025-11-25T02:12:01Z] GetAuctions - 0.67 ms
[2025-11-25T02:12:06Z] GetAuctions - 0.56 ms
[2025-11-25T02:12:11Z] GetAuctions - 0.84 ms
[2025-11-25T02:12:16Z] GetAuctions - 0.56 ms
[2025-11-25T02:12:21Z] GetAuctions - 0.50 ms
[2025-11-25T02:12:26Z] GetAuctions - 0.52 ms
[2025-11-25T02:12:31Z] GetAuctions - 0.53 ms
[2025-11-25T02:12:36Z] GetAuctions - 0.50 ms
[2025-11-25T02:12:41Z] GetAuctions - 0.62 ms
[2025-11-25T02:12:46Z] GetAuctions - 0.52 ms
[2025-11-25T02:12:51Z] GetAuctions - 0.74 ms
[2025-11-25T02:12:56Z] GetAuctions - 0.53 ms
[2025-11-25T02:13:01Z] GetAuctions - 0.52 ms
[2025-11-25T02:13:06Z] GetAuctions - 1.49 ms
[2025-11-25T02:13:11Z] GetAuctions - 0.54 ms
[2025-11-25T02:13:16Z] GetAuctions - 0.57 ms
[2025-11-25T02:13:21Z] GetAuctions - 0.52 ms
[2025-11-25T02:13:26Z] GetAuctions - 0.65 ms
[2025-11-25T02:13:31Z] GetAuctions - 0.61 ms
[2025-11-25T02:13:36Z] GetAuctions - 0.50 ms
[2025-11-25T02:13:41Z] GetAuctions - 0.53 ms
[2025-11-25T02:13:46Z] GetAuctions - 0.42 ms
[2025-11-25T02:13:51Z] GetAuctions - 0.41 ms
[2025-11-25T02:13:56Z] GetAuctions - 0.68 ms
[2025-11-25T02:14:01Z] GetAuctions - 1.65 ms
[2025-11-25T02:14:06Z] GetAuctions - 0.37 ms
[2025-11-25T02:14:11Z] GetAuctions - 0.58 ms
[2025-11-25T02:14:16Z] GetAuctions - 0.60 ms
[2025-11-25T02:14:21Z] GetAuctions - 0.96 ms
[2025-11-25T02:14:26Z] GetAuctions - 0.57 ms
[2025-11-25T02:14:31Z] GetAuctions - 0.62 ms
[2025-11-25T02:14:36Z] GetAuctions - 0.64 ms
[2025-11-25T02:14:41Z] GetAuctions - 0.56 ms
[2025-11-25T02:31:59Z] Login - 379.38 ms
[2025-11-25T02:32:01Z] GetAuctions - 0.81 ms
[2025-11-25T02:32:01Z] GetBidsByUser - 0.40 ms
[2025-11-25T02:32:01Z] GetAuctions - 0.51 ms
[2025-11-25T02:32:03Z] GetAuctions - 0.53 ms
[2025-11-25T02:32:08Z] GetAuctions - 0.50 ms
[2025-11-25T02:32:09Z] Register - 336.14 ms
[2025-11-25T02:32:11Z] GetAuctions - 0.52 ms
[2025-11-25T02:32:11Z] GetBidsByUser - 0.21 ms
[2025-11-25T02:32:11Z] GetAuctions - 0.68 ms
[2025-11-25T02:32:13Z] GetAuctions - 0.48 ms
[2025-11-25T02:32:18Z] GetAuctions - 0.28 ms
[2025-11-25T02:32:23Z] GetAuctions - 0.53 ms
